chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0x487db2fd20522c4a3ed542249483d9a12de66b1f,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x487db2fd20522c4a3ed542249483d9a12de66b1f.json,B,medium,,0x487db2fd20522c4a3ed542249483d9a12de66b1f: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x487db2fd20522c4a3ed542249483d9a12de66b1f,,,,,
ethereum,0x4884d28f048e66a537762334937e01a044cbdfac,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4884d28f048e66a537762334937e01a044cbdfac.json,B,medium,,0x4884d28f048e66a537762334937e01a044cbdfac: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x4884d28f048e66a537762334937e01a044cbdfac,,,,,
ethereum,0x48a388338be8b49674dffc6d7a04ca324d1612af,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48a388338be8b49674dffc6d7a04ca324d1612af.json,B,medium,,0x48a388338be8b49674dffc6d7a04ca324d1612af: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x48a388338be8b49674dffc6d7a04ca324d1612af,,,,,
ethereum,0x48fd218c9130536df3d0a6e21d3704b8fa0660fa,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48fd218c9130536df3d0a6e21d3704b8fa0660fa.json,R2,low,token_movement_capability,"0x48fd218c9130536df3d0a6e21d3704b8fa0660fa exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x48fd218c9130536df3d0a6e21d3704b8fa0660fa,,,,,
ethereum,0x490aac77c960b0569c8e446ac7e12490bd44ca1d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x490aac77c960b0569c8e446ac7e12490bd44ca1d.json,B,medium,,0x490aac77c960b0569c8e446ac7e12490bd44ca1d: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x490aac77c960b0569c8e446ac7e12490bd44ca1d,,,,,
ethereum,0x4949162a199c7f46d330fe112cc07f8117171d4e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4949162a199c7f46d330fe112cc07f8117171d4e.json,R2,low,token_movement_capability,"0x4949162a199c7f46d330fe112cc07f8117171d4e exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4949162a199c7f46d330fe112cc07f8117171d4e,,,,,
ethereum,0x4986579bcdd269b3f3c51eb0954114b2694afcf4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4986579bcdd269b3f3c51eb0954114b2694afcf4.json,B,high,,0x4986579bcdd269b3f3c51eb0954114b2694afcf4: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0x4986579bcdd269b3f3c51eb0954114b2694afcf4,,,,,
ethereum,0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac.json,R2,medium,token_movement_capability,"0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone.,https://etherscan.io/address/0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac,,,,,
ethereum,0x4a39daa326ce573ac22f820a0e54e5b439d8e9ce,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4a39daa326ce573ac22f820a0e54e5b439d8e9ce.json,R2,low,token_movement_capability,"0x4a39daa326ce573ac22f820a0e54e5b439d8e9ce exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4a39daa326ce573ac22f820a0e54e5b439d8e9ce,,,,,
ethereum,0x4a87e5f12c7fefcae565f039677b40f3f8d077e5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4a87e5f12c7fefcae565f039677b40f3f8d077e5.json,R2,low,token_movement_capability,"0x4a87e5f12c7fefcae565f039677b40f3f8d077e5 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4a87e5f12c7fefcae565f039677b40f3f8d077e5,,,,,
ethereum,0x4aacf559e3e7ed62d1b73ac81b5f5109404aebd5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4aacf559e3e7ed62d1b73ac81b5f5109404aebd5.json,R2,low,ownership_admin_capability; token_movement_capability,"0x4aacf559e3e7ed62d1b73ac81b5f5109404aebd5 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4aacf559e3e7ed62d1b73ac81b5f5109404aebd5,,,,,
ethereum,0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4ae24b0edee921d4cc4763efdff1662ae4972f1a.json,R2,low,ownership_admin_capability,"0x4ae24b0edee921d4cc4763efdff1662ae4972f1a exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,,,,,
ethereum,0x4b0fabc51ac2e9310621522944cce3b2ed8d3158,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4b0fabc51ac2e9310621522944cce3b2ed8d3158.json,R2,low,unresolved_proxy_delegatecall; ownership_admin_capability; token_movement_capability,"0x4b0fabc51ac2e9310621522944cce3b2ed8d3158 exposes unresolved_proxy_delegatecall, ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x4b0fabc51ac2e9310621522944cce3b2ed8d3158,,,,,
ethereum,0x4b6a05051ead216833b3f9e559b22412e95cb82a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4b6a05051ead216833b3f9e559b22412e95cb82a.json,B,medium,,0x4b6a05051ead216833b3f9e559b22412e95cb82a: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x4b6a05051ead216833b3f9e559b22412e95cb82a,,,,,
ethereum,0x4ba78e2deed03706fd8b19c4c1c4eddc5b338a14,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4ba78e2deed03706fd8b19c4c1c4eddc5b338a14.json,R2,low,token_movement_capability,"0x4ba78e2deed03706fd8b19c4c1c4eddc5b338a14 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4ba78e2deed03706fd8b19c4c1c4eddc5b338a14,,,,,
ethereum,0x4bf152a41869b2dd66fd9eb6ee250762f3e01671,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4bf152a41869b2dd66fd9eb6ee250762f3e01671.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0x4bf152a41869b2dd66fd9eb6ee250762f3e01671 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x4bf152a41869b2dd66fd9eb6ee250762f3e01671,,,,,
ethereum,0x4c7be714298932f7e2ceaeb35375f3234945dbf4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4c7be714298932f7e2ceaeb35375f3234945dbf4.json,R2,low,token_movement_capability,"0x4c7be714298932f7e2ceaeb35375f3234945dbf4 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4c7be714298932f7e2ceaeb35375f3234945dbf4,,,,,
ethereum,0x4cd241e8d1510e30b2076397afc7508ae59c66c9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4cd241e8d1510e30b2076397afc7508ae59c66c9.json,R2,low,unresolved_proxy_delegatecall,"0x4cd241e8d1510e30b2076397afc7508ae59c66c9 exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x4cd241e8d1510e30b2076397afc7508ae59c66c9,,,,,
ethereum,0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5.json,R2,low,token_movement_capability,"0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5,,,,,
ethereum,0x4dc25713da4873061f0af4d744e15142f6379734,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4dc25713da4873061f0af4d744e15142f6379734.json,R2,low,ownership_admin_capability,"0x4dc25713da4873061f0af4d744e15142f6379734 exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x4dc25713da4873061f0af4d744e15142f6379734,,,,,
