chain,address,proposed_label,confidence,risk_categories,coverage_status,review_path,v1_label,v1_confidence
ethereum,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,R2,low,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d.json,B,medium
ethereum,0x5b89a23d1bdc8da72e47dbca5591ca0a1b90b415,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5b89a23d1bdc8da72e47dbca5591ca0a1b90b415.json,R2,low
ethereum,0x5b96f01f67da8ed90ab93df39deeecd4bb559770,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5b96f01f67da8ed90ab93df39deeecd4bb559770.json,R2,low
ethereum,0x5c6711e3fbfc5920372a045b3c1b32d3d1bf2b81,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5c6711e3fbfc5920372a045b3c1b32d3d1bf2b81.json,R2,low
ethereum,0x5ccff9b68e64e5debfa0412635598cbb7f148ddd,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5ccff9b68e64e5debfa0412635598cbb7f148ddd.json,R2,low
ethereum,0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49.json,R2,low
ethereum,0x5d6c18590bdb438792e42fad8c76ed76d17a6b1a,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5d6c18590bdb438792e42fad8c76ed76d17a6b1a.json,R2,low
ethereum,0x5db0e9fe1ec300a6af350077f59aa87b7d45a369,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5db0e9fe1ec300a6af350077f59aa87b7d45a369.json,B,medium
ethereum,0x5e0e4a047c550234b0c9390bae01ad8d635c8127,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5e0e4a047c550234b0c9390bae01ad8d635c8127.json,R2,low
ethereum,0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a.json,R2,low
ethereum,0x5efd83239a2710f7f48e575c5d7126f615e2c214,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5efd83239a2710f7f48e575c5d7126f615e2c214.json,R2,low
ethereum,0x5fda61f6fb45b73a87b9bccb69f56475e3455567,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x5fda61f6fb45b73a87b9bccb69f56475e3455567.json,R2,low
ethereum,0x606a5ba702132dc64d766fd54d44f18cbe5214f8,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x606a5ba702132dc64d766fd54d44f18cbe5214f8.json,R2,low
ethereum,0x60d9405b7f4b99190fc8676b80030babd6385ada,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x60d9405b7f4b99190fc8676b80030babd6385ada.json,R2,low
ethereum,0x60ec737913dbadeda2439fff4ad1dc98aa833a93,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x60ec737913dbadeda2439fff4ad1dc98aa833a93.json,R2,low
ethereum,0x60f1e45497ea06fce6770be67396acfca9bd8512,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x60f1e45497ea06fce6770be67396acfca9bd8512.json,B,medium
ethereum,0x6115abb8e053073509d1bee22c32f0dbdae19a2c,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6115abb8e053073509d1bee22c32f0dbdae19a2c.json,R2,low
ethereum,0x612373d7003d694220f7800eeaf8e3924c0951d3,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x612373d7003d694220f7800eeaf8e3924c0951d3.json,R2,low
ethereum,0x6191caaa93ba41af2e28920445615badffbe049e,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6191caaa93ba41af2e28920445615badffbe049e.json,B,high
ethereum,0x61bea528a149f6082f59e57432c580ea004a6da5,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x61bea528a149f6082f59e57432c580ea004a6da5.json,B,medium
ethereum,0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f.json,B,medium
ethereum,0x61c8960cd4c9f1c2472d77b125fca49dc9295d71,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x61c8960cd4c9f1c2472d77b125fca49dc9295d71.json,R2,low
ethereum,0x61f7a6402ea4911c82ec6bbf67370d48914879e7,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x61f7a6402ea4911c82ec6bbf67370d48914879e7.json,R2,low
ethereum,0x623336082b208ffa50126bf84533d3a040e66b01,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x623336082b208ffa50126bf84533d3a040e66b01.json,R2,low
ethereum,0x62c9c948acb8a47f95a23ed283e5caab628e9af0,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x62c9c948acb8a47f95a23ed283e5caab628e9af0.json,R2,low
ethereum,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x63c0c19a282a1b52b07dd5a65b58948a07dae32b.json,B,high
ethereum,0x65257230d4f69176bd809a321b75929a90aa7a4d,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x65257230d4f69176bd809a321b75929a90aa7a4d.json,R2,low
ethereum,0x659d2903d93a2578de58e423df5d37acbed25534,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x659d2903d93a2578de58e423df5d37acbed25534.json,B,medium
ethereum,0x65e6283bfce7e22f29e3a8a946074d203bde771b,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x65e6283bfce7e22f29e3a8a946074d203bde771b.json,R2,low
ethereum,0x663311910883c44dd75ab280e80eb763f2d82cde,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x663311910883c44dd75ab280e80eb763f2d82cde.json,R2,low
ethereum,0x66409a7bc039339e31957651c6c4d9f2a3355a71,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x66409a7bc039339e31957651c6c4d9f2a3355a71.json,R2,low
ethereum,0x6640c1cccaf07dbe765ec05e294fe427cc92831c,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6640c1cccaf07dbe765ec05e294fe427cc92831c.json,B,medium
ethereum,0x674201ed30037535ca6085391edad285ffa84cbe,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x674201ed30037535ca6085391edad285ffa84cbe.json,R2,low
ethereum,0x674a55fc659a843878a7499b674cc733abe14de5,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x674a55fc659a843878a7499b674cc733abe14de5.json,R2,low
ethereum,0x69007702764179f14f51cdce752f4f775d74e139,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x69007702764179f14f51cdce752f4f775d74e139.json,R2,medium
ethereum,0x6917fb339644d762558d794786b039b92caeb858,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6917fb339644d762558d794786b039b92caeb858.json,R2,low
ethereum,0x691cc80a8ae8863616c101383cf198d507acaf9e,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x691cc80a8ae8863616c101383cf198d507acaf9e.json,R2,low
ethereum,0x69e6bd1c4082403fc7917a61f6216552fc1a541d,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x69e6bd1c4082403fc7917a61f6216552fc1a541d.json,R2,low
ethereum,0x69f3814cd453980531e3f089448b11ec2ef865e6,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x69f3814cd453980531e3f089448b11ec2ef865e6.json,R2,low
ethereum,0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6a6d367579bfc74f86dd61655e0066f60b04e7b9.json,R2,low
ethereum,0x6aed451a31bd0b01dd789f5d83003c52fc044bad,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6aed451a31bd0b01dd789f5d83003c52fc044bad.json,R2,low
ethereum,0x6b9b58883ca209fb1531a8188a59f030a54267f1,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6b9b58883ca209fb1531a8188a59f030a54267f1.json,R2,low
ethereum,0x6c076249a9f71ad4e5c603d675a389c37d569198,R2,low,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6c076249a9f71ad4e5c603d675a389c37d569198.json,R2,low
ethereum,0x6c251b15f2851fbed28b6c898fb6093995ca1c47,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6c251b15f2851fbed28b6c898fb6093995ca1c47.json,R2,low
ethereum,0x6cb8370f4883822965c5c6565df5adca990d7aa3,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6cb8370f4883822965c5c6565df5adca990d7aa3.json,B,medium
ethereum,0x6d0a0c88fc4bb805fee880fb514f94101f723d85,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6d0a0c88fc4bb805fee880fb514f94101f723d85.json,R2,low
ethereum,0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93.json,R2,medium
ethereum,0x6d797ad6b0c925171255e7af94b5c2af16c423e0,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6d797ad6b0c925171255e7af94b5c2af16c423e0.json,R1,low
ethereum,0x6d7ed70e76192732827817927149ba2b326c9e13,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6d7ed70e76192732827817927149ba2b326c9e13.json,R2,low
ethereum,0x6d94554900937c5b3efb52ed21c09a4953b7c451,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6d94554900937c5b3efb52ed21c09a4953b7c451.json,R2,low
ethereum,0x6d94f91bc6cad616c809b993edf101f8e52d404f,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6d94f91bc6cad616c809b993edf101f8e52d404f.json,R2,low
ethereum,0x6db2e4e95c548929e4c6e7e6c22da9dba3704531,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6db2e4e95c548929e4c6e7e6c22da9dba3704531.json,R2,low
ethereum,0x6db68611cf6c10e05caf2245db4bbb93383d223e,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6db68611cf6c10e05caf2245db4bbb93383d223e.json,B,medium
ethereum,0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7.json,R2,low
ethereum,0x6ecacfa9321317f57341600e2a289eeea915a9de,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6ecacfa9321317f57341600e2a289eeea915a9de.json,R1,low
ethereum,0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df.json,B,medium
ethereum,0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac.json,R2,low
ethereum,0x6f58ed33dc662ba120178e951e01023465fea4dd,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x6f58ed33dc662ba120178e951e01023465fea4dd.json,R2,low
ethereum,0x700667b0fa52fddb7262b9498e79e1f62ff69be9,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x700667b0fa52fddb7262b9498e79e1f62ff69be9.json,B,medium
ethereum,0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a.json,R2,low
ethereum,0x704abfe3429c888bcb8c9a5256f3a8a61331acfa,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x704abfe3429c888bcb8c9a5256f3a8a61331acfa.json,R2,low
ethereum,0x70706888aaac09093d126978751ea6c456ae99da,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x70706888aaac09093d126978751ea6c456ae99da.json,R2,low
ethereum,0x709a519eb51f7153b7560a4aa7033ee4ff45a907,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x709a519eb51f7153b7560a4aa7033ee4ff45a907.json,B,medium
ethereum,0x70d602c7539bca9e36280ff50f2a12d315f9c05a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x70d602c7539bca9e36280ff50f2a12d315f9c05a.json,R1,low
ethereum,0x723110be6fd6722baa51af8f2a28f825a574d6d1,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x723110be6fd6722baa51af8f2a28f825a574d6d1.json,B,medium
ethereum,0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88.json,R2,low
ethereum,0x7458d6c63b65a0605a553b15568bf6262a26dd8b,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7458d6c63b65a0605a553b15568bf6262a26dd8b.json,R2,low
ethereum,0x74590823134e5523d1ab6c70b0de1bb8f840c69e,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x74590823134e5523d1ab6c70b0de1bb8f840c69e.json,B,medium
ethereum,0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c.json,R2,low
ethereum,0x74b02e949024b3cc3473215a6175de48b90c92f4,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x74b02e949024b3cc3473215a6175de48b90c92f4.json,B,medium
ethereum,0x74f2b03fdec0e9cc35aac867c67bc938233088fd,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x74f2b03fdec0e9cc35aac867c67bc938233088fd.json,B,medium
ethereum,0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27.json,R2,low
ethereum,0x758aa86b0cf3db98105dec5522a799ad4d800942,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x758aa86b0cf3db98105dec5522a799ad4d800942.json,R2,medium
ethereum,0x75c391310edf24577f53f47c4ae189bdacebc13e,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x75c391310edf24577f53f47c4ae189bdacebc13e.json,R2,low
ethereum,0x765bb67215871759d0e54cef5796bb79c48ce2e9,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x765bb67215871759d0e54cef5796bb79c48ce2e9.json,R2,low
ethereum,0x7663fd40081dccd47805c00e613b6beac3b87f08,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7663fd40081dccd47805c00e613b6beac3b87f08.json,B,medium
ethereum,0x76adfeef98df9d154d191935b5619907917458c4,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x76adfeef98df9d154d191935b5619907917458c4.json,R2,low
ethereum,0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88.json,B,medium
ethereum,0x7702cb554e6bfb442cb743a7df23154544a7176c,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7702cb554e6bfb442cb743a7df23154544a7176c.json,R2,low
ethereum,0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702.json,R2,low
ethereum,0x771484232bde6dad55188c6b1880e8f8c04081f4,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x771484232bde6dad55188c6b1880e8f8c04081f4.json,R2,low
ethereum,0x7785a22facd31db653ba4928f1d5b81d093f0b2f,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7785a22facd31db653ba4928f1d5b81d093f0b2f.json,R2,medium
ethereum,0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459.json,R2,low
ethereum,0x77c1de55c9ec94479edd56acc0c43609cd257a39,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x77c1de55c9ec94479edd56acc0c43609cd257a39.json,R2,low
ethereum,0x792c2fc69dc32bbfe402bd2fceba36aa6227c792,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x792c2fc69dc32bbfe402bd2fceba36aa6227c792.json,B,medium
ethereum,0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9.json,B,medium
ethereum,0x7c27e3aecbf42879b64d76f604dc3430f4886462,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7c27e3aecbf42879b64d76f604dc3430f4886462.json,R2,medium
ethereum,0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76.json,R2,low
